Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline,DAG Preemptions
20,3,13211251240,13259352111,48100871,13210272833,57000000,-
21,1,13310882481,13387272796,76390315,13298934555,85000000,-
21,2,13311135111,13353252185,42117074,13278177185,63000000,-
21,3,13311252185,13359354777,48102592,13310272388,57000000,-
22,1,13410886333,13487265685,76379352,13398935203,85000000,-
22,2,13411128537,13453242888,42114351,13378178962,63000000,-
22,3,13411245888,13459347925,48102037,13410273240,57000000,-
23,1,13510881814,13587270796,76388982,13498937648,85000000,-
23,2,13511134259,13553248259,42114000,13478171944,63000000,-
23,3,13511251407,13559353833,48102426,13510262388,57000000,-
24,1,13610883277,13687273259,76389982,13598935018,85000000,-
24,2,13611135851,13653253685,42117834,13578177111,63000000,-
24,3,13611241796,13659354388,48112592,13610267962,57000000,-
25,1,13710888111,13787268185,76380074,13698935018,85000000,-
25,2,13711129870,13753246277,42116407,13678178055,63000000,-
25,3,13711247185,13759349370,48102185,13710273629,57000000,-
26,1,13810886444,13887265240,76378796,13798941129,85000000,-
26,2,13811129055,13853246074,42117019,13778173129,63000000,-
26,3,13811246166,13859352444,48106278,13810265814,57000000,-
27,1,13910885055,13987267555,76382500,13898927944,85000000,-
27,2,13911127759,13953244537,42116778,13878171203,63000000,-
27,3,13911246500,13959350092,48103592,13910255888,57000000,-
28,1,14010890037,14087271537,76381500,13998937129,85000000,-
28,2,14011131888,14053249574,42117686,13978171351,63000000,-
28,3,14011249074,14059351092,48102018,14010264351,57000000,-
29,1,14110886981,14187268462,76381481,14098943185,85000000,-
29,2,14111128611,14153246055,42117444,14078175000,63000000,-
29,3,14111246000,14159348685,48102685,14110269148,57000000,-
30,1,14210883851,14287271814,76387963,14198940000,85000000,-
30,2,14211136685,14253253148,42116463,14178172537,63000000,-
30,3,14211242907,14259353944,48111037,14210265907,57000000,-
31,1,14310884037,14387277833,76393796,14298926296,85000000,-
31,2,14311136537,14353258407,42121870,14278178166,63000000,-
31,3,14311242518,14359355555,48113037,14310272407,57000000,-
32,1,14410886222,14487267240,76381018,14398937574,85000000,-
32,2,14411128277,14453245981,42117704,14378179888,63000000,-
32,3,14411246111,14459351351,48105240,14410278296,57000000,-
33,1,14510885666,14587272777,76387111,14498928000,85000000,-
33,2,14511138296,14553250666,42112370,14478171259,63000000,-
33,3,14511244370,14559351870,48107500,14510267018,57000000,-
34,1,14610890888,14687269055,76378167,14598939296,85000000,-
34,2,14611133222,14653246185,42112963,14578181203,63000000,-
34,3,14611250555,14659353018,48102463,14610270185,57000000,-
35,1,14710890444,14787269277,76378833,14698942425,85000000,-
35,2,14711132277,14753248722,42116445,14678176314,63000000,-
35,3,14711249555,14759351333,48101778,14710266129,57000000,-
36,1,14810887129,14887268425,76381296,14798931796,85000000,-
36,2,14811128703,14853246351,42117648,14778174722,63000000,-
36,3,14811245944,14859349333,48103389,14810269944,57000000,-
37,1,14910891500,14987271796,76380296,14898940037,85000000,-
37,2,14911133129,14953249037,42115908,14878172796,63000000,-
37,3,14911251000,14959353796,48102796,14910266074,57000000,-
38,1,15010883592,15087274055,76390463,14998944296,85000000,-
38,2,15011136444,15053254444,42118000,14978176037,63000000,-
38,3,15011242481,15059354111,48111630,15010268629,57000000,-
39,1,15110882240,15187274018,76391778,15098935370,85000000,-
39,2,15111134685,15153253703,42119018,15078178370,63000000,-
39,3,15111252111,15159353018,48100907,15110274555,57000000,-
40,1,15210885703,15287275388,76389685,15198935407,85000000,-
40,2,15211138425,15253256277,42117852,15178177685,63000000,-
40,3,15211244388,15259354814,48110426,15210273629,57000000,-
41,1,15310886759,15387267240,76380481,15298938370,85000000,-
41,2,15311129425,15353244722,42115297,15278180592,63000000,-
41,3,15311246648,15359349388,48102740,15310277462,57000000,-
42,1,15410890907,15487268240,76377333,15398938537,85000000,-
42,2,15411132222,15453247074,42114852,15378171574,63000000,-
42,3,15411249407,15459355425,48106018,15410264314,57000000,-
43,1,15510885277,15587273870,76388593,15498943685,85000000,-
43,2,15511138092,15553254685,42116593,15478174111,63000000,-
43,3,15511244351,15559355074,48110723,15510256907,57000000,-
44,1,15610884648,15687271648,76387000,15598936666,85000000,-
44,2,15611137296,15653249759,42112463,15578179203,63000000,-
44,3,15611243462,15659350574,48107112,15610275740,57000000,-
45,1,15710882000,15787271388,76389388,15698938092,85000000,-
45,2,15711134574,15753251148,42116574,15678179870,63000000,-
45,3,15711251777,15759353092,48101315,15710269611,57000000,-
46,1,15810885666,15887267351,76381685,15798934703,85000000,-
46,2,15811128092,15853245037,42116945,15778177074,63000000,-
46,3,15811245148,15859346481,48101333,15810272444,57000000,-
47,1,15910887962,15987267888,76379926,15898937425,85000000,-
47,2,15911129648,15953245722,42116074,15878170481,63000000,-
47,3,15911246962,15959350074,48103112,15910264611,57000000,-
48,1,16010889240,16087267537,76378297,15998941037,85000000,-
48,2,16011131055,16053248870,42117815,15978172907,63000000,-
48,3,16011248370,16059350222,48101852,16010265500,57000000,-
49,1,16110883351,16187270222,76386871,16098930425,85000000,-
49,2,16111135888,16153247888,42112000,16078173462,63000000,-
49,3,16111241981,16159348222,48106241,16110268444,57000000,-
50,1,16210889537,16287266407,76376870,16198936833,85000000,-
50,2,16211131870,16253247277,42115407,16178178833,63000000,-
50,3,16211249074,16259352314,48103240,16210267555,57000000,-
51,1,16310888611,16387268796,76380185,16298930851,85000000,-
51,2,16311131222,16353247351,42116129,16278174314,63000000,-
51,3,16311248481,16359350703,48102222,16310268611,57000000,-
52,1,16410889129,16487269611,76380482,16398930148,85000000,-
52,2,16411131037,16453247796,42116759,16378173166,63000000,-
52,3,16411248814,16459352518,48103704,16410268481,57000000,-
53,1,16510886092,16587265166,76379074,16498941888,85000000,-
53,2,16511128481,16553244351,42115870,16478173759,63000000,-
53,3,16511245666,16559348925,48103259,16510267685,57000000,-
54,1,16610888185,16687267351,76379166,16598927888,85000000,-
54,2,16611129759,16653245888,42116129,16578171203,63000000,-
54,3,16611246870,16659350055,48103185,16610265407,57000000,-
55,1,16710890777,16787269944,76379167,16698941074,85000000,-
55,2,16711133407,16753249407,42116000,16678171703,63000000,-
55,3,16711250555,16759354277,48103722,16710265592,57000000,-
56,1,16810882259,16887271518,76389259,16798931370,85000000,-
56,2,16811134740,16853249129,42114389,16778176129,63000000,-
56,3,16811252055,16859354574,48102519,16810270685,57000000,-
57,1,16910890222,16987270000,76379778,16898935074,85000000,-
57,2,16911132333,16953249462,42117129,16878178055,63000000,-
57,3,16911249500,16959351833,48102333,16910268925,57000000,-
58,1,17010885574,17087274333,76388759,16998931592,85000000,-
58,2,17011137981,17053255148,42117167,16978175500,63000000,-
58,3,17011243981,17059356055,48112074,17010270500,57000000,-
59,1,17110886018,17187264870,76378852,17098927500,85000000,-
59,2,17111127833,17153243851,42116018,17078179611,63000000,-
59,3,17111245351,17159352481,48107130,17110275407,57000000,-
60,1,17210881925,17287271111,76389186,17198938888,85000000,-
60,2,17211135074,17253250703,42115629,17178170370,63000000,-
60,3,17211252500,17259354574,48102074,17210253777,57000000,-
61,1,17310882037,17387270092,76388055,17298933129,85000000,-
61,2,17311134740,17353247981,42113241,17278176351,63000000,-
61,3,17311251962,17359354574,48102612,17310272111,57000000,-
62,1,17410887259,17487266611,76379352,17398934629,85000000,-
62,2,17411128685,17453244592,42115907,17378177074,63000000,-
62,3,17411246092,17459349259,48103167,17410267592,57000000,-
63,1,17510886407,17587266203,76379796,17498940333,85000000,-
63,2,17511128388,17553246111,42117723,17478171111,63000000,-
63,3,17511245648,17559346851,48101203,17510264425,57000000,-
64,1,17610887333,17687264407,76377074,17598927759,85000000,-
64,2,17611129000,17653243037,42114037,17578171425,63000000,-
64,3,17611246722,17659349629,48102907,17610267203,57000000,-
65,1,17710883944,17787275074,76391130,17698940259,85000000,-
65,2,17711136481,17753255685,42119204,17678171833,63000000,-
65,3,17711242537,17759353851,48111314,17710262851,57000000,-
66,1,17810883796,17887277592,76393796,17798937444,85000000,-
66,2,17811136203,17853258037,42121834,17778179666,63000000,-
66,3,17811242351,17859354296,48111945,17810275944,57000000,-
67,1,17910889833,17987270944,76381111,17898936870,85000000,-
67,2,17911132000,17953248611,42116611,17878179851,63000000,-
67,3,17911249185,17959351703,48102518,17910277907,57000000,-
68,1,18010890740,18087271629,76380889,17998940277,85000000,-
68,2,18011132796,18053249648,42116852,17978175555,63000000,-
68,3,18011250574,18059352166,48101592,18010268185,57000000,-
69,1,18110885759,18187276703,76390944,18098931425,85000000,-
69,2,18111138333,18153257000,42118667,18078175055,63000000,-
69,3,18111244351,18159358777,48114426,18110270944,57000000,-
70,1,18210884666,18287278000,76393334,18198939074,85000000,-
70,2,18211137481,18253256203,42118722,18178181481,63000000,-
70,3,18211243722,18259356888,48113166,18210276981,57000000,-
71,1,18310888148,18387269481,76381333,18298937092,85000000,-
71,2,18311130000,18353247574,42117574,18278179925,63000000,-
71,3,18311247148,18359350370,48103222,18310276092,57000000,-
72,1,18410884907,18487274944,76390037,18398941185,85000000,-
72,2,18411137500,18453254592,42117092,18378173500,63000000,-
72,3,18411243685,18459355074,48111389,18410267166,57000000,-
73,1,18510890388,18587270407,76380019,18498926611,85000000,-
73,2,18511132518,18553248888,42116370,18478178925,63000000,-
73,3,18511249907,18559352074,48102167,18510274592,57000000,-
74,1,18610888185,18687265833,76377648,18598943814,85000000,-
74,2,18611130425,18653245537,42115112,18578175351,63000000,-
74,3,18611247555,18659349703,48102148,18610268592,57000000,-
75,1,18710882203,18787271962,76389759,18698929611,85000000,-
75,2,18711135444,18753250833,42115389,18678172685,63000000,-
75,3,18711252648,18759354574,48101926,18710266944,57000000,-
76,1,18810890462,18887270259,76379797,18798934203,85000000,-
76,2,18811132518,18853249074,42116556,18778177277,63000000,-
76,3,18811250055,18859353203,48103148,18810272000,57000000,-
77,1,18910886018,18987264777,76378759,18898943129,85000000,-
77,2,18911128018,18953244277,42116259,18878175648,63000000,-
77,3,18911245407,18959347555,48102148,18910268703,57000000,-
78,1,19010890462,19087270962,76380500,18998927425,85000000,-
78,2,19011132888,19053249037,42116149,18978170462,63000000,-
78,3,19011250092,19059352500,48102408,19010265296,57000000,-
79,1,19110887722,19187268833,76381111,19098942018,85000000,-
79,2,19111130000,19153245666,42115666,19078175129,63000000,-
79,3,19111247259,19159349666,48102407,19110268851,57000000,-
80,1,19210882740,19287273074,76390334,19198928851,85000000,-
80,2,19211135407,19253250148,42114741,19178172000,63000000,-
80,3,19211252555,19259355333,48102778,19210266907,57000000,-
81,1,19310883018,19387272574,76389556,19298935703,85000000,-
81,2,19311135592,19353253611,42118019,19278178592,63000000,-
81,3,19311241722,19359354666,48112944,19310270000,57000000,-
82,1,19410889481,19487269740,76380259,19398935037,85000000,-
82,2,19411131370,19453247129,42115759,19378177518,63000000,-
82,3,19411248555,19459351759,48103204,19410273722,57000000,-
83,1,19510889129,19587268814,76379685,19498942462,85000000,-
83,2,19511131018,19553247037,42116019,19478173796,63000000,-
83,3,19511248129,19559349925,48101796,19510266777,57000000,-
84,1,19610884388,19687273500,76389112,19598930648,85000000,-
84,2,19611137240,19653255259,42118019,19578173351,63000000,-
84,3,19611243314,19659354351,48111037,19610268166,57000000,-
85,1,19710882851,19787273314,76390463,19698937462,85000000,-
85,2,19711136185,19753253222,42117037,19678179870,63000000,-
85,3,19711242222,19759354592,48112370,19710276444,57000000,-
86,1,19810885851,19887274351,76388500,19798934981,85000000,-
86,2,19811138277,19853253203,42114926,19778177925,63000000,-
86,3,19811244351,19859351851,48107500,19810273277,57000000,-
87,1,19910887592,19987266518,76378926,19898939148,85000000,-
87,2,19911129351,19953244388,42115037,19878181500,63000000,-
87,3,19911246870,19959353592,48106722,19910273277,57000000,-
88,1,20010881611,20087273925,76392314,19998940648,85000000,-
88,2,20011134333,20053251777,42117444,19978171666,63000000,-
88,3,20011252074,20059355111,48103037,20010254351,57000000,-
89,1,20110882314,20187275203,76392889,20098934444,85000000,-
89,2,20111134814,20153252777,42117963,20078177203,63000000,-
89,3,20111252555,20159353407,48100852,20110273092,57000000,-
90,1,20210890851,20287270037,76379186,20198935629,85000000,-
90,2,20211132685,20253248500,42115815,20178177907,63000000,-
90,3,20211249944,20259353277,48103333,20210272425,57000000,-
91,1,20310882000,20387271500,76389500,20298943592,85000000,-
91,2,20311134740,20353251185,42116445,20278175074,63000000,-
91,3,20311252000,20359355203,48103203,20310268333,57000000,-
92,1,20410890185,20487269092,76378907,20398933851,85000000,-
92,2,20411131777,20453247333,42115556,20378177296,63000000,-
92,3,20411249000,20459351814,48102814,20410272277,57000000,-
93,1,20510889259,20587267296,76378037,20498943333,85000000,-
93,2,20511131648,20553246481,42114833,20478173722,63000000,-
93,3,20511248685,20559350851,48102166,20510267185,57000000,-
94,1,20610891759,20687271092,76379333,20598930518,85000000,-
94,2,20611133740,20653250574,42116834,20578173277,63000000,-
94,3,20611251166,20659354222,48103056,20610267555,57000000,-
95,1,20710882759,20787272314,76389555,20698932574,85000000,-
95,2,20711135314,20753249777,42114463,20678176111,63000000,-
95,3,20711241574,20759347740,48106166,20710271851,57000000,-
96,1,20810891629,20887269740,76378111,20798936462,85000000,-
96,2,20811133833,20853249629,42115796,20778178388,63000000,-
96,3,20811251111,20859353685,48102574,20810269500,57000000,-
97,1,20910891351,20987271759,76380408,20898933388,85000000,-
97,2,20911133537,20953250388,42116851,20878176240,63000000,-
97,3,20911251074,20959354425,48103351,20910270796,57000000,-
98,1,21010888648,21087268796,76380148,20998944259,85000000,-
98,2,21011130944,21053250314,42119370,20978177296,63000000,-
98,3,21011248092,21059350203,48102111,21010270148,57000000,-
99,1,21110885388,21187274240,76388852,21098930592,85000000,-
99,2,21111138055,21153254574,42116519,21078173259,63000000,-
99,3,21111244129,21159355277,48111148,21110269796,57000000,-
100,1,21210882055,21287270277,76388222,21198927037,85000000,-
100,2,21211134462,21253249240,42114778,21178179537,63000000,-
100,3,21211252000,21259354222,48102222,21210274481,57000000,-
101,1,21310882259,21387272666,76390407,21298934759,85000000,-
101,2,21311134759,21353252833,42118074,21278177592,63000000,-
101,3,21311252055,21359358240,48106185,21310268870,57000000,-
102,1,21410886962,21487267037,76380075,21398934759,85000000,-
102,2,21411128648,21453244851,42116203,21378177166,63000000,-
102,3,21411246407,21459349333,48102926,21410262388,57000000,-
103,1,21510890425,21587270037,76379612,21498939481,85000000,-
103,2,21511132444,21553248462,42116018,21478171333,63000000,-
103,3,21511249722,21559350092,48100370,21510264611,57000000,-
104,1,21610886814,21687262592,76375778,21598943611,85000000,-
104,2,21611128518,21653242092,42113574,21578174981,63000000,-
104,3,21611245648,21659342222,48096574,21610268018,57000000,-
105,1,21710886759,21787269055,76382296,21698939722,85000000,-
105,2,21711128777,21753246462,42117685,21678170796,63000000,-
105,3,21711246018,21759348296,48102278,21710261888,57000000,-
106,1,21810890722,21887270907,76380185,21798939666,85000000,-
106,2,21811132240,21853249407,42117167,21778172629,63000000,-
106,3,21811249314,21859351037,48101723,21810266166,57000000,-
107,1,21910887500,21987267000,76379500,21898944074,85000000,-
107,2,21911130000,21953248740,42118740,21878175388,63000000,-
107,3,21911247166,21959349888,48102722,21910269203,57000000,-
108,1,22010886777,22087265481,76378704,21998929148,85000000,-
108,2,22011129629,22053244759,42115130,21978172000,63000000,-
108,3,22011246870,22059354018,48107148,22010267962,57000000,-
109,1,22110886981,22187269444,76382463,22098927481,85000000,-
109,2,22111129444,22153247148,42117704,22078170481,63000000,-
109,3,22111246407,22159348944,48102537,22110256277,57000000,-
110,1,22210888981,22287269388,76380407,22198938500,85000000,-
110,2,22211130925,22253247851,42116926,22178173240,63000000,-
110,3,22211248500,22259350537,48102037,22210266888,57000000,-
111,1,22310890888,22387270481,76379593,22298942129,85000000,-
111,2,22311133666,22353248722,42115056,22278174000,63000000,-
111,3,22311251222,22359354537,48103315,22310267925,57000000,-
112,1,22410891462,22487271685,76380223,22398931500,85000000,-
112,2,22411133481,22453250444,42116963,22378175203,63000000,-
112,3,22411250685,22459353388,48102703,22410269666,57000000,-
113,1,22510887185,22587269092,76381907,22498944240,85000000,-
113,2,22511129500,22553246907,42117407,22478177259,63000000,-
113,3,22511247111,22559350000,48102889,22510270277,57000000,-
114,1,22610887574,22687265851,76378277,22598928907,85000000,-
114,2,22611129148,22653243870,42114722,22578172462,63000000,-
114,3,22611246222,22659349000,48102778,22610268111,57000000,-
115,1,22710884851,22787275185,76390334,22698940666,85000000,-
115,2,22711137740,22753255462,42117722,22678171444,63000000,-
115,3,22711243777,22759356203,48112426,22710263518,57000000,-
116,1,22810891462,22887271703,76380241,22798926814,85000000,-
116,2,22811133148,22853249277,42116129,22778179296,63000000,-
116,3,22811250314,22859352888,48102574,22810275518,57000000,-
117,1,22910887870,22987265370,76377500,22898944407,85000000,-
117,2,22911129481,22953244018,42114537,22878176370,63000000,-
117,3,22911246537,22959348944,48102407,22910269074,57000000,-
118,1,23010886981,23087263851,76376870,22998940574,85000000,-
118,2,23011128944,23053241277,42112333,22978171240,63000000,-
118,3,23011246240,23059349444,48103204,23010263722,57000000,-
119,1,23110881925,23187273611,76391686,23098928222,85000000,-
119,2,23111134574,23153252722,42118148,23078171592,63000000,-
119,3,23111251703,23159351925,48100222,23110261203,57000000,-
120,1,23210884240,23287273814,76389574,23198934722,85000000,-
120,2,23211136703,23253251537,42114834,23178177888,63000000,-
120,3,23211242870,23259349370,48106500,23210272518,57000000,-
121,1,23310889555,23387267222,76377667,23298937592,85000000,-
121,2,23311132111,23353247074,42114963,23278180037,63000000,-
121,3,23311249277,23359352574,48103297,23310271166,57000000,-
122,1,23410883925,23487272370,76388445,23398930703,85000000,-
122,2,23411136370,23453256074,42119704,23378173944,63000000,-
122,3,23411242351,23459354148,48111797,23410268240,57000000,-
123,1,23510882611,23587277814,76395203,23498936444,85000000,-
123,2,23511135444,23553256481,42121037,23478179370,63000000,-
123,3,23511241555,23559354055,48112500,23510275537,57000000,-
124,1,23610888314,23687268314,76380000,23598936148,85000000,-
124,2,23611130055,23653247740,42117685,23578178185,63000000,-
124,3,23611247722,23659349907,48102185,23610276277,57000000,-
125,1,23710889944,23787267388,76377444,23698929481,85000000,-
125,2,23711132296,23753247537,42115241,23678173518,63000000,-
125,3,23711249518,23759351888,48102370,23710268981,57000000,-
126,1,23810890111,23887270185,76380074,23798930759,85000000,-
126,2,23811132055,23853248388,42116333,23778174074,63000000,-
126,3,23811249537,23859352759,48103222,23810268629,57000000,-
127,1,23910886333,23987266092,76379759,23898942907,85000000,-
127,2,23911128555,23953246129,42117574,23878174981,63000000,-
127,3,23911245703,23959348888,48103185,23910268111,57000000,-
128,1,24010891796,24087271962,76380166,23998927129,85000000,-
128,2,24011133851,24053252796,42118945,23978171037,63000000,-
128,3,24011250944,24059358203,48107259,24010267388,57000000,-
129,1,24110891074,24187272370,76381296,24098933555,85000000,-
129,2,24111133574,24153249277,42115703,24078175777,63000000,-
129,3,24111251314,24159353814,48102500,24110262648,57000000,-
130,1,24210883814,24287273907,76390093,24198942981,85000000,-
130,2,24211136907,24253255518,42118611,24178175944,63000000,-
130,3,24211242870,24259354111,48111241,24210268907,57000000,-
131,1,24310884648,24387271425,76386777,24298936037,85000000,-
131,2,24311137185,24353250000,42112815,24278178055,63000000,-
131,3,24311243444,24359351722,48108278,24310274888,57000000,-
132,1,24410885851,24487276296,76390445,24398938814,85000000,-
132,2,24411138388,24453256685,42118297,24378180388,63000000,-
132,3,24411244462,24459356851,48112389,24410269611,57000000,-
133,1,24510890388,24587271518,76381130,24498938148,85000000,-
133,2,24511132611,24553249555,42116944,24478180870,63000000,-
133,3,24511249851,24559352277,48102426,24510276870,57000000,-
134,1,24610890222,24687269425,76379203,24598943685,85000000,-
134,2,24611132722,24653248444,42115722,24578175851,63000000,-
134,3,24611249759,24659352240,48102481,24610269277,57000000,-
135,1,24710888296,24787267314,76379018,24698931037,85000000,-
135,2,24711130111,24753246240,42116129,24678175240,63000000,-
135,3,24711247222,24759349703,48102481,24710269759,57000000,-
136,1,24810887611,24887268555,76380944,24798929185,85000000,-
136,2,24811129314,24853245296,42115982,24778172222,63000000,-
136,3,24811246703,24859350462,48103759,24810267462,57000000,-
137,1,24910888796,24987268722,76379926,24898940537,85000000,-
137,2,24911130777,24953248592,42117815,24878171870,63000000,-
137,3,24911248074,24959353629,48105555,24910265018,57000000,-
138,1,25010889962,25087269333,76379371,24998929518,85000000,-
138,2,25011132407,25053247259,42114852,24978173981,63000000,-
138,3,25011249666,25059352203,48102537,25010260074,57000000,-
139,1,25110890111,25187270074,76379963,25098941074,85000000,-
139,2,25111132018,25153247685,42115667,25078174462,63000000,-
139,3,25111249481,25159351592,48102111,25110267129,57000000,-
140,1,25210882481,25287272444,76389963,25198943333,85000000,-
140,2,25211135740,25253251962,42116222,25178174537,63000000,-
140,3,25211241833,25259354685,48112852,25210267444,57000000,-
141,1,25310881703,25387274574,76392871,25298934592,85000000,-
141,2,25311134166,25353252240,42118074,25278176851,63000000,-
141,3,25311251648,25359354944,48103296,25310272148,57000000,-
142,1,25410889314,25487267685,76378371,25398934629,85000000,-
142,2,25411131981,25453247037,42115056,25378177111,63000000,-
142,3,25411249240,25459355648,48106408,25410271833,57000000,-
143,1,25510888851,25587269111,76380260,25498930055,85000000,-
143,2,25511131666,25553246925,42115259,25478174000,63000000,-
143,3,25511249037,25559350777,48101740,25510259092,57000000,-
144,1,25610884351,25687278685,76394334,25598940555,85000000,-
144,2,25611136925,25653257833,42120908,25578173925,63000000,-
144,3,25611243148,25659355018,48111870,25610266611,57000000,-
145,1,25710887740,25787269962,76382222,25698938037,85000000,-
145,2,25711130351,25753246444,42116093,25678180018,63000000,-
145,3,25711247462,25759350111,48102649,25710277481,57000000,-
146,1,25810890648,25887268629,76377981,25798939277,85000000,-
146,2,25811132481,25853247925,42115444,25778173592,63000000,-
146,3,25811249870,25859356222,48106352,25810266296,57000000,-
147,1,25910884407,25987272777,76388370,25898931537,85000000,-
147,2,25911137851,25953254185,42116334,25878174481,63000000,-
147,3,25911244018,25959358240,48114222,25910259555,57000000,-
148,1,26010886462,26087263629,76377167,25998936648,85000000,-
148,2,26011128129,26053241907,42113778,25978178888,63000000,-
148,3,26011245259,26059347074,48101815,26010265703,57000000,-
149,1,26110885703,26187279388,76393685,26098926870,85000000,-
149,2,26111138314,26153259185,42120871,26078168907,63000000,-
149,3,26111244740,26159356185,48111445,26110263018,57000000,-
150,1,26210886685,26287266425,76379740,26198939685,85000000,-
150,2,26211128814,26253244277,42115463,26178181574,63000000,-
150,3,26211245962,26259352000,48106038,26210278796,57000000,-
151,1,26310882111,26387272055,76389944,26298937592,85000000,-
151,2,26311134888,26353250333,42115445,26278170962,63000000,-
151,3,26311252222,26359355425,48103203,26310254462,57000000,-
152,1,26410888925,26487269351,76380426,26398934111,85000000,-
152,2,26411130962,26453247481,42116519,26378176907,63000000,-
152,3,26411248259,26459354388,48106129,26410271277,57000000,-
153,1,26510889666,26587269277,76379611,26498941962,85000000,-
153,2,26511131555,26553247148,42115593,26478174574,63000000,-
153,3,26511248685,26559350944,48102259,26510257555,57000000,-
154,1,26610886055,26687266240,76380185,26598941796,85000000,-
154,2,26611127814,26653244351,42116537,26578174314,63000000,-
154,3,26611245055,26659347722,48102667,26610266870,57000000,-
155,1,26710882703,26787272203,76389500,26698939259,85000000,-
155,2,26711135740,26753251759,42116019,26678170425,63000000,-
155,3,26711241666,26759353425,48111759,26710264129,57000000,-
156,1,26810882537,26887275166,76392629,26798924500,85000000,-
156,2,26811134907,26853253111,42118204,26778176907,63000000,-
156,3,26811252574,26859355000,48102426,26810271722,57000000,-
157,1,26910887518,26987267296,76379778,26898935462,85000000,-
157,2,26911129333,26953245425,42116092,26878177740,63000000,-
157,3,26911246814,26959349111,48102297,26910272814,57000000,-
158,1,27010889759,27087267851,76378092,26998940648,85000000,-
158,2,27011132296,27053247388,42115092,26978172018,63000000,-
158,3,27011249333,27059350518,48101185,27010264981,57000000,-
159,1,27110888592,27187267092,76378500,27098930314,85000000,-
