Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline,DAG Preemptions
266,2,37811034055,37975673814,164639759,37912030814,101000000,-
266,3,37811311240,37853431703,42120463,37778345425,63000000,-
267,1,37910893203,37969658907,58765704,37898940851,85000000,-
267,2,37911031462,38059455314,148423852,38012028240,101000000,-
267,3,37911307759,37953431500,42123741,37878352777,63000000,-
268,1,38010890037,38069726333,58836296,37998950370,85000000,-
268,2,38011027962,38159460944,148432982,38112024777,101000000,-
268,3,38011304444,38053427407,42122963,37978350000,63000000,-
269,1,38110893277,38169534000,58640723,38098946481,85000000,-
269,2,38111031129,38259458962,148427833,38150733981,101000000,-
269,3,38111307555,38153432685,42125130,38078347296,63000000,-
270,1,38210892777,38269538074,58645297,38198950092,85000000,-
270,2,38211030944,38359458370,148427426,38250539814,101000000,-
270,3,38211307777,38253430981,42123204,38178352481,63000000,-
271,1,38310893462,38369534740,58641278,38298936981,85000000,-
271,2,38311031222,38459460944,148429722,38350545740,101000000,-
271,3,38311308092,38353430666,42122574,38278351833,63000000,-
272,1,38410892296,38469536814,58644518,38398938370,85000000,-
272,2,38411030000,38559463240,148433240,38450542481,101000000,-
272,3,38411306870,38453432555,42125685,38378351370,63000000,-
273,1,38510894185,38569537388,58643203,38498949333,85000000,-
273,2,38511032407,38675557129,164524722,38550544703,101000000,-
273,3,38511309296,38553435055,42125759,38478350981,63000000,-
274,1,38610895555,38669542000,58646445,38598950462,85000000,-
274,2,38611033555,38759458629,148425074,38650544907,101000000,-
274,3,38611310407,38653433833,42123426,38578353833,63000000,-
275,1,38710892481,38769604203,58711722,38698939648,85000000,-
275,2,38711031203,38875474870,164443667,38812028055,101000000,-
275,3,38711308296,38753430777,42122481,38678354333,63000000,-
276,1,38810895129,38869458111,58562982,38798942777,85000000,-
276,2,38811032870,38959458870,148426000,38850609537,101000000,-
276,3,38811309722,38853434518,42124796,38778350611,63000000,-
277,1,38910892722,38969524092,58631370,38898951092,85000000,-
277,2,38911030629,39059457648,148427019,39012027370,101000000,-
277,3,38911307796,38953430388,42122592,38878353648,63000000,-
278,1,39010892018,39069536629,58644611,38998948574,85000000,-
278,2,39011030148,39159461092,148430944,39050533277,101000000,-
278,3,39011306462,39053429055,42122593,38978351129,63000000,-
279,1,39110893351,39169539814,58646463,39098936277,85000000,-
279,2,39111031259,39259462074,148430815,39150544037,101000000,-
279,3,39111308203,39153433055,42124852,39078350555,63000000,-
280,1,39210896425,39269539666,58643241,39198949092,85000000,-
280,2,39211034129,39375553685,164519556,39250547148,101000000,-
280,3,39211311000,39253433962,42122962,39178352166,63000000,-
281,1,39310887314,39369538518,58651204,39298940259,85000000,-
281,2,39311036018,39457462870,146426852,39350544907,101000000,-
281,3,39311301555,39353424870,42123315,39278355092,63000000,-
282,1,39410891944,39469602314,58710370,39398938222,85000000,-
282,2,39411029796,39559463777,148433981,39512026685,101000000,-
282,3,39411306296,39453427574,42121278,39378344925,63000000,-
283,1,39510895444,39569668074,58772630,39498941629,85000000,-
283,2,39511033370,39659454037,148420667,39570607814,101000000,-
283,3,39511310111,39553435740,42125629,39478348685,63000000,-
284,1,39610889185,39669543203,58654018,39598951462,85000000,-
284,2,39611038074,39759443111,148405037,39650674296,101000000,-
284,3,39611303648,39653425907,42122259,39578353888,63000000,-
285,1,39710887425,39773438166,62550741,39698944759,85000000,-
285,2,39711036518,39860569481,149532963,39750550555,101000000,-
285,3,39711302518,39753426296,42123778,39678347648,63000000,-
286,1,39810894648,39876500592,65605944,39798937925,85000000,-
286,2,39811032500,39979557333,168524833,39852444407,101000000,-
286,3,39811308888,39853432796,42123908,39778346259,63000000,-
287,1,39910888629,39973532925,62644296,39898948055,85000000,-
287,2,39911037351,40057438000,146400649,39955560314,101000000,-
287,3,39911303166,39953429129,42125963,39878352370,63000000,-
288,1,40010886796,40070598425,59711629,39998939759,85000000,-
288,2,40011035722,40157458000,146422278,40054542407,101000000,-
288,3,40011301462,40053421648,42120186,39978346666,63000000,-
289,1,40110886833,40170519648,59632815,40098942833,85000000,-
289,2,40111035777,40270594962,159559185,40151605962,101000000,-
289,3,40111301481,40153425333,42123852,40078344351,63000000,-
290,1,40210894462,40270585166,59690704,40198943185,85000000,-
290,2,40211032444,40376603611,165571167,40271524944,101000000,-
290,3,40211309259,40253432666,42123407,40178359777,63000000,-
291,1,40310895314,40370588500,59693186,40298951277,85000000,-
291,2,40311033462,40457442018,146408556,40351590185,101000000,-
291,3,40311310185,40353439055,42128870,40278353777,63000000,-
292,1,40410893481,40470652925,59759444,40398952074,85000000,-
292,2,40411031518,40557459740,146428222,40512028333,101000000,-
292,3,40411308111,40453430388,42122277,40378355351,63000000,-
293,1,40510888833,40570523870,59635037,40498949518,85000000,-
293,2,40511038092,40659460648,148422556,40571658203,101000000,-
293,3,40511303185,40553426555,42123370,40478350388,63000000,-
294,1,40610894259,40670589388,59695129,40598945796,85000000,-
294,2,40611032000,40759459129,148427129,40671529185,101000000,-
294,3,40611308888,40653432574,42123686,40578363722,63000000,-
295,1,40710893314,40769540777,58647463,40698947814,85000000,-
295,2,40711031314,40859444074,148412760,40751599055,101000000,-
295,3,40711308574,40753431888,42123314,40678353240,63000000,-
296,1,40810887629,40873436759,62549130,40798950370,85000000,-
296,2,40811036000,40960544500,149508500,40850549018,101000000,-
296,3,40811302796,40853430685,42127889,40778352370,63000000,-
297,1,40910890518,40976486240,65595722,40898939796,85000000,-
297,2,40911028462,41064544259,153515797,40952449537,101000000,-
297,3,40911305314,40953429388,42124074,40878346759,63000000,-
298,1,41010891870,41078535370,67643500,40998944111,85000000,-
298,2,41011029814,41159625203,148595389,41055533444,101000000,-
298,3,41011306796,41053431166,42124370,40978349148,63000000,-
299,1,41110890296,41173618444,62728148,41098947907,85000000,-
299,2,41111028500,41260566851,149538351,41154562777,101000000,-
299,3,41111305370,41153429925,42124555,41078350962,63000000,-
300,1,41210889388,41276498259,65608871,41198946370,85000000,-
300,2,41211038037,41364543888,153505851,41252447981,101000000,-
300,3,41211304370,41253429870,42125500,41178349166,63000000,-
301,1,41310892685,41378539240,67646555,41298943203,85000000,-
301,2,41311030555,41464529833,153499278,41355557500,101000000,-
301,3,41311307981,41353435222,42127241,41278349037,63000000,-
302,1,41410892462,41478522648,67630186,41398944018,85000000,-
302,2,41411030166,41559623592,148593426,41454502092,101000000,-
302,3,41411305944,41453426814,42120870,41378352203,63000000,-
303,1,41510892018,41573616759,62724741,41498948277,85000000,-
303,2,41511029703,41660564796,149535093,41554563185,101000000,-
303,3,41511307037,41553431740,42124703,41478349518,63000000,-
304,1,41610891481,41676494907,65603426,41598948907,85000000,-
304,2,41611029277,41764542555,153513278,41652449944,101000000,-
304,3,41611306351,41653427814,42121463,41578350537,63000000,-
305,1,41710888129,41778535592,67647463,41698945333,85000000,-
305,2,41711036592,41859624592,148588000,41755555444,101000000,-
305,3,41711302277,41753428111,42125834,41678349870,63000000,-
306,1,41810886407,41873613648,62727241,41798940018,85000000,-
306,2,41811035259,41959452685,148417426,41854562222,101000000,-
306,3,41811301092,41853425166,42124074,41778346037,63000000,-
307,1,41910888962,41970595518,59706556,41898942185,85000000,-
307,2,41911037592,42059450555,148412963,41954614907,101000000,-
307,3,41911303351,41953425240,42121889,41878344925,63000000,-
308,1,42010885925,42073443222,62557297,41998943203,85000000,-
308,2,42011034518,42160542962,149508444,42051602851,101000000,-
308,3,42011310685,42053437166,42126481,41978348148,63000000,-
309,1,42110885870,42176486666,65600796,42098942166,85000000,-
309,2,42111034703,42264541962,153507259,42152457018,101000000,-
309,3,42111300388,42153427425,42127037,42078354592,63000000,-
310,1,42210892777,42278536129,67643352,42198939333,85000000,-
310,2,42211030611,42359624185,148593574,42255533592,101000000,-
310,3,42211307611,42253432574,42124963,42178344629,63000000,-
311,1,42310893611,42373617833,62724222,42298949111,85000000,-
311,2,42311031925,42460553796,149521871,42354564351,101000000,-
311,3,42311308259,42353435666,42127407,42278352129,63000000,-
312,1,42410886277,42476485833,65599556,42398950018,85000000,-
312,2,42411035407,42579549185,168513778,42452454555,101000000,-
312,3,42411300574,42453424814,42124240,42378352648,63000000,-
313,1,42510890870,42573524907,62634037,42498930240,85000000,-
313,2,42511028759,42670614203,159585444,42555544462,101000000,-
313,3,42511305944,42553431314,42125370,42478344629,63000000,-
314,1,42610891444,42670602722,59711278,42598947129,85000000,-
314,2,42611029388,42776598574,165569186,42654533462,101000000,-
314,3,42611306592,42653431555,42124963,42578350407,63000000,-
315,1,42710895648,42770583296,59687648,42698947833,85000000,-
315,2,42711033500,42859456203,148422703,42751610629,101000000,-
315,3,42711310888,42753438037,42127149,42678349944,63000000,-
316,1,42810892462,42870645074,59752612,42798952203,85000000,-
316,2,42811030277,42959456296,148426019,42912027092,101000000,-
316,3,42811307277,42853428259,42120982,42778354870,63000000,-
317,1,42910887129,42969538851,58651722,42898946203,85000000,-
317,2,42911036037,43059461111,148425074,42951652740,101000000,-
317,3,42911302333,42953428388,42126055,42878350555,63000000,-
318,1,43010893018,43069534555,58641537,42998936796,85000000,-
318,2,43011031574,43159461888,148430314,43050544074,101000000,-
318,3,43011308740,43053432759,42124019,42978346407,63000000,-
319,1,43110894814,43169540851,58646037,43098937685,85000000,-
319,2,43111032759,43259447666,148414907,43150540074,101000000,-
319,3,43111309574,43153434203,42124629,43078352740,63000000,-
320,1,43210892722,43273440333,62547611,43198950685,85000000,-
320,2,43211030500,43360562203,149531703,43250548222,101000000,-
320,3,43211307870,43253433333,42125463,43178353555,63000000,-
321,1,43310887055,43376491018,65603963,43298949333,85000000,-
321,2,43311035925,43464542574,153506649,43352451388,101000000,-
321,3,43311301851,43353427740,42125889,43278352018,63000000,-
322,1,43410887129,43478535481,67648352,43398943055,85000000,-
322,2,43411035648,43564527018,153491370,43455552796,101000000,-
322,3,43411302148,43453430185,42128037,43378345740,63000000,-
323,1,43510888703,43578520203,67631500,43498938185,85000000,-
323,2,43511037722,43660464351,149426629,43554563166,101000000,-
323,3,43511303296,43553425648,42122352,43478346277,63000000,-
324,1,43610889611,43678518037,67628426,43598944777,85000000,-
324,2,43611038314,43779554259,168515945,43654625388,101000000,-
324,3,43611303796,43653425629,42121833,43578347203,63000000,-
325,1,43710894648,43773528129,62633481,43698945444,85000000,-
325,2,43711032555,43859454740,148422185,43755455074,101000000,-
325,3,43711309333,43753433925,42124592,43678347129,63000000,-
326,1,43810888777,43870607518,59718741,43798949351,85000000,-
326,2,43811037740,43959460740,148423000,43854537944,101000000,-
326,3,43811303518,43853425000,42121482,43778353166,63000000,-
327,1,43910891685,43969533425,58641740,43898944629,85000000,-
327,2,43911029444,44059444203,148414759,43951615333,101000000,-
327,3,43911305537,43953431259,42125722,43878346648,63000000,-
328,1,44010889148,44073439092,62549944,43998948000,85000000,-
328,2,44011038240,44160563055,149524815,44050538703,101000000,-
328,3,44011303703,44053427018,42123315,43978349740,63000000,-
329,1,44110888648,44176492962,65604314,44098945629,85000000,-
329,2,44111037425,44264538444,153501019,44152445500,101000000,-
329,3,44111303574,44153425500,42121926,44078347333,63000000,-
330,1,44210885148,44278532055,67646907,44198942555,85000000,-
330,2,44211033796,44364520481,153486685,44255553592,101000000,-
330,3,44211310833,44253433611,42122778,44178347259,63000000,-
331,1,44310886907,44378513759,67626852,44298941074,85000000,-
331,2,44311035685,44459620018,148584333,44354497962,101000000,-
331,3,44311300944,44353422018,42121074,44278353925,63000000,-
332,1,44410893611,44473613314,62719703,44398943351,85000000,-
332,2,44411031629,44560573666,149542037,44454558370,101000000,-
332,3,44411308000,44453433037,42125037,44378344518,63000000,-
333,1,44510888092,44576492148,65604056,44498950018,85000000,-
333,2,44511036925,44679565388,168528463,44552450777,101000000,-
333,3,44511302944,44553426240,42123296,44478351777,63000000,-
334,1,44610894777,44673538722,62643945,44598942018,85000000,-
334,2,44611032574,44777538388,166505814,44655564370,101000000,-
334,3,44611309796,44653433481,42123685,44578346370,63000000,-
335,1,44710892870,44771502129,60609259,44698948777,85000000,-
335,2,44711030796,44859451074,148420278,44752451685,101000000,-
335,3,44711307629,44753429981,42122352,44678354296,63000000,-
336,1,44810885666,44869587685,58702019,44798948666,85000000,-
336,2,44811034407,44959465796,148431389,44872507666,101000000,-
336,3,44811300129,44853423314,42123185,44778350148,63000000,-
337,1,44910886425,44969534462,58648037,44898939944,85000000,-
337,2,44911035129,45059457185,148422056,44950592962,101000000,-
337,3,44911311296,44953437407,42126111,44878343518,63000000,-
338,1,45010893481,45069542555,58649074,44998937277,85000000,-
338,2,45011031574,45159442314,148410740,45050541962,101000000,-
338,3,45011307925,45053429222,42121297,44978355740,63000000,-
339,1,45110889370,45173434611,62545241,45098937851,85000000,-
339,2,45111038240,45260565740,149527500,45150550259,101000000,-
339,3,45111302925,45153428648,42125723,45078352111,63000000,-
340,1,45210889185,45276498074,65608889,45198940444,85000000,-
340,2,45211037925,45379542000,168504075,45252447351,101000000,-
340,3,45211303555,45253429592,42126037,45178346833,63000000,-
341,1,45310889129,45373518111,62628982,45298943018,85000000,-
341,2,45311038037,45470612833,159574796,45355556240,101000000,-
341,3,45311303907,45353431685,42127778,45278347129,63000000,-
342,1,45410888703,45470601037,59712334,45398939444,85000000,-
342,2,45411037611,45576593777,165556166,45454526222,101000000,-
342,3,45411303000,45453427611,42124611,45378347870,63000000,-
343,1,45510890944,45570578666,59687722,45498944444,85000000,-
343,2,45511028851,45659460240,148431389,45551608555,101000000,-
343,3,45511305703,45553427925,42122222,45478345814,63000000,-
344,1,45610893111,45670640351,59747240,45598946944,85000000,-
344,2,45611031129,45759442870,148411741,45712027944,101000000,-
344,3,45611308314,45653432296,42123982,45578349648,63000000,-
345,1,45710888222,45773437962,62549740,45698947444,85000000,-
345,2,45711037240,45860569407,149532167,45751647796,101000000,-
345,3,45711304166,45753427944,42123778,45678351518,63000000,-
346,1,45810894574,45876498666,65604092,45798938277,85000000,-
346,2,45811032592,45964547796,153515204,45852447111,101000000,-
346,3,45811309555,45853434000,42124445,45778348037,63000000,-
347,1,45910895722,45978541500,67645778,45898948388,85000000,-
347,2,45911033759,46064525259,153491500,45955560185,101000000,-
347,3,45911310037,45953435222,42125185,45878353296,63000000,-
348,1,46010885925,46078517870,67631945,45998950481,85000000,-
348,2,46011035129,46159664166,148629037,46054546611,101000000,-
348,3,46011300814,46053422611,42121797,45978355240,63000000,-
349,1,46110892814,46173657481,62764667,46098936240,85000000,-
349,2,46111030740,46260567148,149536408,46154603740,101000000,-
349,3,46111306814,46153428555,42121741,46078344962,63000000,-
350,1,46210891037,46276496814,65605777,46198948722,85000000,-
350,2,46211028907,46379548925,168520018,46252446518,101000000,-
350,3,46211305888,46253430666,42124778,46178350611,63000000,-
351,1,46310891425,46373524759,62633334,46298944925,85000000,-
351,2,46311028981,46457451074,146422093,46355557851,101000000,-
351,3,46311306703,46353430148,42123445,46278349870,63000000,-
352,1,46410893000,46470604759,59711759,46398942055,85000000,-
352,2,46411030981,46571526462,160495481,46454532648,101000000,-
352,3,46411307851,46453433259,42125408,46378350870,63000000,-
353,1,46510892611,46571511629,60619018,46498948759,85000000,-
353,2,46511030333,46657449666,146419333,46551612425,101000000,-
353,3,46511307722,46553431814,42124092,46478350722,63000000,-
354,1,46610886870,46671119907,60233037,46598948981,85000000,-
354,2,46611035537,46771484055,160448518,46672516925,101000000,-
354,3,46611311555,46653433407,42121852,46578366592,63000000,-
355,1,46710885277,46771468962,60583685,46698934481,85000000,-
355,2,46711034018,46857454055,146420037,46752125148,101000000,-
355,3,46711303129,46753429166,42126037,46678354925,63000000,-
356,1,46810885666,46871110074,60224408,46798936944,85000000,-
356,2,46811034425,46971481814,160447389,46872474555,101000000,-
356,3,46811311666,46853436592,42124926,46778360722,63000000,-
357,1,46910893648,46971466481,60572833,46898941796,85000000,-
357,2,46911031574,47077136685,166105111,46952113925,101000000,-
357,3,46911300185,46953425518,42125333,46878354740,63000000,-
358,1,47010889407,47071121666,60232259,46998950518,85000000,-
358,2,47011038333,47171195888,160157555,47072472037,101000000,-
358,3,47011304111,47053431296,42127185,46978360796,63000000,-
359,1,47110885944,47171184555,60298611,47098945703,85000000,-
359,2,47111034759,47276597000,165562241,47212031574,101000000,-
359,3,47111300462,47153422370,42121908,47078348037,63000000,-
360,1,47210893148,47270579944,59686796,47198942833,85000000,-
360,2,47211031074,47357444907,146413833,47252189740,101000000,-
360,3,47211310685,47253437129,42126444,47178343351,63000000,-
361,1,47310888055,47370642296,59754241,47298948500,85000000,-
361,2,47311037074,47471481240,160444166,47412033888,101000000,-
361,3,47311302092,47353427351,42125259,47278354685,63000000,-
362,1,47410886055,47471466037,60579982,47398945592,85000000,-
362,2,47411034944,47557446129,146411185,47451649740,101000000,-
362,3,47411301240,47453426777,42125537,47378345796,63000000,-
363,1,47510889648,47571113055,60223407,47498942240,85000000,-
363,2,47511038592,47657463870,146425278,47572471666,101000000,-
363,3,47511304370,47553429296,42124926,47478359425,63000000,-
364,1,47610895296,47670519685,59624389,47598945518,85000000,-
364,2,47611032944,47770597444,159564500,47652120851,101000000,-
364,3,47611302259,47653429388,42127129,47578348592,63000000,-
365,1,47710892444,47770587444,59695000,47698951907,85000000,-
365,2,47711030981,47870596555,159565574,47771525055,101000000,-
365,3,47711307907,47753429759,42121852,47678359481,63000000,-
366,1,47810893092,47870586907,59693815,47798936203,85000000,-
366,2,47811030796,47959461814,148431018,47851594907,101000000,-
366,3,47811307944,47853430388,42122444,47778351259,63000000,-
367,1,47910894148,47970586148,59692000,47898949129,85000000,-
367,2,47911031981,48057464333,146432352,47951594296,101000000,-
367,3,47911309370,47953434333,42124963,47878351648,63000000,-
368,1,48010889944,48069581425,58691481,47998951240,85000000,-
368,2,48011038703,48159463074,148424371,48051591166,101000000,-
368,3,48011303870,48053429388,42125518,47978353777,63000000,-
369,1,48110894870,48169646129,58751259,48098946111,85000000,-
369,2,48111032888,48259458981,148426093,48170586703,101000000,-
369,3,48111309759,48153433703,42123944,48078347481,63000000,-
370,1,48210892296,48269538037,58645741,48198951537,85000000,-
370,2,48211030203,48375552981,164522778,48250653444,101000000,-
370,3,48211306722,48253430296,42123574,48178352981,63000000,-
371,1,48310893833,48369537907,58644074,48298950833,85000000,-
371,2,48311031648,48459459351,148427703,48350547685,101000000,-
371,3,48311308296,48353431129,42122833,48278350666,63000000,-
372,1,48410884925,48469600833,58715908,48398938351,85000000,-
372,2,48411033722,48559444870,148411148,48512030555,101000000,-
372,3,48411310777,48453431537,42120760,48378351722,63000000,-
373,1,48510889518,48573439870,62550352,48498940722,85000000,-
373,2,48511038240,48660562611,149524371,48550608314,101000000,-
373,3,48511304000,48553429518,42125518,48478352759,63000000,-
374,1,48610889537,48676492037,65602500,48598946407,85000000,-
374,2,48611038203,48764542629,153504426,48652447981,101000000,-
374,3,48611303444,48653427907,42124463,48578348629,63000000,-
375,1,48710893574,48778536555,67642981,48698945166,85000000,-
375,2,48711031555,48859599907,148568352,48755553351,101000000,-
375,3,48711307592,48753434185,42126593,48678347592,63000000,-
376,1,48810892703,48873592000,62699297,48798947796,85000000,-
376,2,48811030481,48960554833,149524352,48854541685,101000000,-
376,3,48811307611,48853433166,42125555,48778352222,63000000,-
377,1,48910886407,48976486592,65600185,48898946462,85000000,-
377,2,48911035074,49079549444,168514370,48952451962,101000000,-
377,3,48911300777,48953425037,42124260,48878351481,63000000,-
378,1,49010892296,49073525055,62632759,48998940333,85000000,-
378,2,49011029981,49160553240,149523259,49055545574,101000000,-
378,3,49011307518,49053433740,42126222,48978344407,63000000,-
379,1,49110887092,49176483148,65596056,49098947037,85000000,-
379,2,49111036074,49279555685,168519611,49152452870,101000000,-
379,3,49111302500,49153425740,42123240,49078352222,63000000,-
380,1,49210885425,49273530962,62645537,49198943333,85000000,-
380,2,49211033870,49370617111,159583241,49255544092,101000000,-
380,3,49211311185,49253432425,42121240,49178345370,63000000,-
381,1,49310890425,49370607055,59716630,49298941277,85000000,-
381,2,49311028444,49457449907,146421463,49354537444,101000000,-
381,3,49311305148,49353425870,42120722,49278354759,63000000,-
382,1,49410894870,49470585888,59691018,49398946203,85000000,-
382,2,49411032518,49571495851,160463333,49451614574,101000000,-
382,3,49411310148,49453433833,42123685,49378347537,63000000,-
383,1,49510893537,49571480796,60587259,49498951296,85000000,-
383,2,49511031333,49671138648,160107315,49551593481,101000000,-
383,3,49511309111,49553437518,42128407,49478354425,63000000,-
384,1,49610885407,49671128870,60243463,49598948055,85000000,-
384,2,49611034296,49759457722,148423426,49672486277,101000000,-
384,3,49611311314,49653433537,42122223,49578367314,63000000,-
385,1,49710889240,49770587277,59698037,49698941722,85000000,-
385,2,49711038111,49859462981,148424870,49752136481,101000000,-
385,3,49711306907,49753430000,42123093,49678354685,63000000,-
386,1,49810895611,49869561148,58665537,49798940888,85000000,-
386,2,49811033296,49959461555,148428259,49851596574,101000000,-
386,3,49811309388,49853434648,42125260,49778350129,63000000,-
387,1,49910894259,49969542425,58648166,49898952055,85000000,-
387,2,49911032074,50059460962,148428888,49950567111,101000000,-
387,3,49911309074,49953433425,42124351,49878353500,63000000,-
388,1,50010892611,50069538462,58645851,49998950833,85000000,-
388,2,50011030444,50159458592,148428148,50050550129,101000000,-
388,3,50011307500,50053433000,42125500,49978353037,63000000,-
389,1,50110892074,50169539444,58647370,50098937166,85000000,-
389,2,50111030055,50259457981,148427926,50150543537,101000000,-
389,3,50111306740,50153430814,42124074,50078351814,63000000,-
390,1,50210891074,50269536129,58645055,50198948203,85000000,-
390,2,50211028981,50359462333,148433352,50250544555,101000000,-
390,3,50211305592,50253429777,42124185,50178350703,63000000,-
391,1,50310894203,50369535925,58641722,50298936148,85000000,-
391,2,50311032277,50475554351,164522074,50350543851,101000000,-
391,3,50311309092,50353434611,42125519,50278349611,63000000,-
392,1,50410889074,50469539351,58650277,50398950351,85000000,-
392,2,50411037833,50575618203,164580370,50450543425,101000000,-
392,3,50411303574,50453427092,42123518,50378353148,63000000,-
393,1,50510886462,50569603240,58716778,50498945185,85000000,-
393,2,50511035777,50659454407,148418630,50612032592,101000000,-
393,3,50511301777,50553425481,42123704,50478347814,63000000,-
394,1,50610888703,50669671092,58782389,50598935370,85000000,-
394,2,50611037629,50775546629,164509000,50712034462,101000000,-
394,3,50611303537,50653426388,42122851,50578344407,63000000,-
395,1,50710889462,50769531555,58642093,50698945185,85000000,-
395,2,50711038259,50859457703,148419444,50750674759,101000000,-
395,3,50711303518,50753428425,42124907,50678346574,63000000,-
396,1,50810892777,50869597925,58705148,50798946166,85000000,-
396,2,50811030814,50975467870,164437056,50912027629,101000000,-
396,3,50811308129,50853429833,42121704,50778347314,63000000,-
397,1,50910888666,50969452759,58564093,50898948907,85000000,-
397,2,50911037444,51059439870,148402426,50950605129,101000000,-
397,3,50911303166,50953427777,42124611,50878351962,63000000,-
398,1,51010885925,51073435018,62549093,50998945388,85000000,-
398,2,51011034648,51160567407,149532759,51112031425,101000000,-
398,3,51011300370,51053423462,42123092,50978347314,63000000,-
399,1,51110892629,51176497314,65604685,51098939407,85000000,-
399,2,51111030537,51279541074,168510537,51152441888,101000000,-
399,3,51111308018,51153433351,42125333,51078343351,63000000,-
400,1,51210885388,51273516870,62631482,51198940962,85000000,-
400,2,51211034000,51357438981,146404981,51255558203,101000000,-
400,3,51211300740,51253428611,42127871,51178351592,63000000,-
401,1,51310886259,51370596370,59710111,51298937259,85000000,-
401,2,51311035129,51457466277,146431148,51354525462,101000000,-
401,3,51311300814,51353422333,42121519,51278344740,63000000,-
402,1,51410890018,51470527055,59637037,51398942203,85000000,-
402,2,51411038537,51576606685,165568148,51451603944,101000000,-
402,3,51411304296,51453429611,42125315,51378343722,63000000,-
403,1,51510886018,51570591870,59705852,51498946203,85000000,-
403,2,51511035555,51659454703,148419148,51571532277,101000000,-
403,3,51511300870,51553423555,42122685,51478363666,63000000,-
404,1,51610889759,51670653685,59763926,51598929777,85000000,-
404,2,51611038648,51775548722,164510074,51712035462,101000000,-
404,3,51611304351,51653426407,42122056,51578345259,63000000,-
405,1,51710887055,51769533629,58646574,51698945814,85000000,-
405,2,51711035925,51859452074,148416149,51751662407,101000000,-
405,3,51711301722,51753427592,42125870,51678348222,63000000,-
406,1,51810887166,51869598203,58711037,51798943222,85000000,-
406,2,51811036018,51975478185,164442167,51912032888,101000000,-
406,3,51811302537,51853424018,42121481,51778345833,63000000,-
407,1,51910895388,51969461611,58566223,51898938666,85000000,-
407,2,51911033185,52059456925,148423740,51950605555,101000000,-
407,3,51911310444,51953435685,42125241,51878345185,63000000,-
408,1,52010893111,52069527962,58634851,51998951277,85000000,-
408,2,52011030962,52175551574,164520612,52112027796,101000000,-
408,3,52011308611,52053428870,42120259,51978354981,63000000,-
409,1,52110886148,52169536518,58650370,52098943500,85000000,-
409,2,52111034925,52275619629,164584704,52150535629,101000000,-
409,3,52111301055,52153426259,42125204,52078351500,63000000,-
410,1,52210891759,52269602722,58710963,52198943407,85000000,-
410,2,52211029629,52375684666,164655037,52312026425,101000000,-
410,3,52211306888,52253428055,42121167,52178345462,63000000,-
411,1,52310889962,52369667222,58777260,52298948370,85000000,-
411,2,52311028018,52459449703,148421685,52412024796,101000000,-
411,3,52311304240,52353425259,42121019,52278349166,63000000,-
412,1,52410885685,52469733018,58847333,52398945925,85000000,-
412,2,52411034333,52559460296,148425963,52512031129,101000000,-
412,3,52411300777,52453421833,42121056,52378346740,63000000,-
413,1,52510892222,52569531759,58639537,52498939555,85000000,-
413,2,52511029981,52659459296,148429315,52550741962,101000000,-
413,3,52511306740,52553432555,42125815,52478343870,63000000,-
414,1,52610888185,52669539777,58651592,52598948055,85000000,-
414,2,52611036796,52759458907,148422111,52650539222,101000000,-
414,3,52611301629,52653429648,42128019,52578351518,63000000,-
415,1,52710894574,52769534222,58639648,52698943000,85000000,-
415,2,52711032777,52859460592,148427815,52750545129,101000000,-
415,3,52711309685,52753431000,42121315,52678346018,63000000,-
416,1,52810893481,52869538037,58644556,52798939129,85000000,-
416,2,52811031407,52975555759,164524352,52850539425,101000000,-
416,3,52811308351,52853432425,42124074,52778353611,63000000,-
417,1,52910891185,52969540648,58649463,52898949759,85000000,-
417,2,52911029092,53059443925,148414833,52950545703,101000000,-
417,3,52911306222,52953431370,42125148,52878352111,63000000,-
418,1,53010890148,53073436277,62546129,52998947500,85000000,-
418,2,53011027888,53160570740,149542852,53112024722,101000000,-
418,3,53011304648,53053427740,42123092,52978350611,63000000,-
419,1,53110895351,53176499722,65604371,53098945851,85000000,-
419,2,53111033018,53279563185,168530167,53152445944,101000000,-
419,3,53111310370,53153433500,42123130,53078346870,63000000,-
420,1,53210894500,53273536888,62642388,53198949129,85000000,-
420,2,53211032259,53357440333,146408074,53255561537,101000000,-
420,3,53211309314,53253432777,42123463,53178355314,63000000,-
421,1,53310889185,53370608592,59719407,53298946777,85000000,-
421,2,53311037981,53457468333,146430352,53354545111,101000000,-
421,3,53311303185,53353424592,42121407,53278353740,63000000,-
422,1,53410895407,53469482296,58586889,53398945629,85000000,-
422,2,53411033037,53559448777,148415740,53451613740,101000000,-
422,3,53411309537,53453435907,42126370,53378346481,63000000,-
423,1,53510894240,53573444000,62549760,53498949888,85000000,-
423,2,53511032388,53660570185,149537797,53570487703,101000000,-
423,3,53511308796,53553433851,42125055,53478367759,63000000,-
424,1,53610893481,53676499500,65606019,53598938537,85000000,-
424,2,53611031222,53779544777,168513555,53652451555,101000000,-
424,3,53611308314,53653432814,42124500,53578353351,63000000,-
425,1,53710886537,53773520759,62634222,53698947296,85000000,-
425,2,53711035259,53870610074,159574815,53755560814,101000000,-
425,3,53711300981,53753424537,42123556,53678352500,63000000,-
426,1,53810893759,53870598333,59704574,53798942925,85000000,-
